MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Contour,Lot Config,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Exter Qual,Exter Cond,Foundation,Bsmt Cond,Total Bsmt SF,Heating QC,Central Air,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Type,Garage Finish,Garage Area,Garage Qual,Wood Deck SF,Open Porch SF,SalePrice
20,RL,68.0,9450,Reg,Bnk,Inside,Norm,1Fam,1Story,4,5,1954,1954,Gable,MetalSd,MetalSd,TA,TA,CBlock,TA,894.0,Ex,Y,0,894,0.0,1,0,3,TA,5,0,Detchd,Unf,400.0,TA,0,0,110.0
50,RL,70.0,11767,Reg,Lvl,Inside,Norm,1Fam,2Story,4,7,1910,2000,Gable,MetalSd,HdBoard,TA,TA,CBlock,TA,560.0,Gd,N,550,1346,0.0,1,1,2,TA,6,0,Detchd,Unf,384.0,Fa,168,24,112.0
20,RL,60.0,8172,Reg,HLS,Inside,Norm,1Fam,1Story,4,5,1955,1955,Gable,WdShing,Plywood,TA,TA,CBlock,TA,864.0,TA,Y,0,864,1.0,1,0,3,TA,5,0,Detchd,Unf,528.0,TA,196,0,79.275
20,RL,60.0,8190,Reg,Lvl,Inside,Norm,1Fam,1Story,4,6,1954,1954,Hip,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,948.0,Ex,Y,0,948,1.0,1,0,3,TA,5,1,Detchd,Unf,280.0,TA,0,36,119.0
70,RL,63.0,4000,Reg,Lvl,Inside,Norm,1Fam,2Story,7,8,1930,1995,Gable,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,531.0,TA,Y,531,1098,1.0,1,0,2,TA,5,1,Detchd,Unf,216.0,TA,0,0,148.5
70,RL,53.0,6720,Reg,Lvl,Inside,Norm,1Fam,2Story,6,7,1921,1950,Gable,VinylSd,VinylSd,TA,TA,BrkTil,TA,585.0,TA,N,585,1436,0.0,1,0,3,TA,7,1,Detchd,Unf,228.0,TA,184,0,141.5
50,RL,55.0,7642,Reg,Lvl,Corner,Norm,1Fam,1.5Fin,7,8,1918,1998,Gable,Wd Sdng,Wd Sdng,Gd,TA,BrkTil,TA,912.0,Gd,Y,514,1426,0.0,1,1,3,Gd,7,1,Detchd,Unf,216.0,TA,0,240,189.95
30,RL,50.0,6305,Reg,Bnk,Inside,Norm,1Fam,1Story,5,7,1938,1950,Gable,MetalSd,MetalSd,TA,Gd,PConc,Fa,920.0,Ex,Y,0,954,0.0,1,0,2,Fa,5,1,Basment,Unf,240.0,Fa,0,0,119.75
70,RL,86.0,22420,IR1,Lvl,Inside,Feedr,1Fam,2Story,6,6,1918,1950,Hip,Wd Sdng,Stucco,TA,TA,BrkTil,TA,1370.0,TA,N,1254,2624,1.0,2,1,4,TA,10,1,Detchd,Unf,864.0,TA,0,0,239.0
70,RL,78.0,12168,Reg,HLS,Inside,Norm,1Fam,2Story,8,6,1934,1998,Gable,BrkFace,Wd Sdng,TA,TA,PConc,TA,965.0,TA,Y,1254,3194,0.0,2,1,4,TA,10,2,Basment,Unf,380.0,TA,0,0,359.1
50,RL,110.0,7810,IR1,HLS,Inside,Norm,1Fam,1.5Fin,4,6,1930,2003,Gable,AsbShng,CmentBd,TA,Gd,BrkTil,Gd,930.0,Ex,Y,525,1755,0.0,2,0,4,Gd,7,1,Detchd,Unf,231.0,Fa,0,40,188.0
70,RL,70.0,10570,Reg,Bnk,Inside,Norm,1Fam,2Story,8,8,1932,1994,Hip,BrkFace,BrkFace,Gd,TA,CBlock,Gd,853.0,TA,Y,1178,2727,0.0,2,1,3,Gd,10,2,Detchd,Unf,440.0,TA,0,74,315.0
70,RL,61.0,7259,IR1,Lvl,Inside,Norm,1Fam,2Story,6,8,1945,2002,Gambrel,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,1028.0,Ex,Y,884,2320,1.0,2,1,3,Gd,9,1,Detchd,Unf,180.0,TA,224,0,259.5
70,RL,75.0,13125,Reg,Lvl,Inside,Norm,1Fam,2Story,7,6,1940,1984,Gable,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,800.0,TA,Y,780,1740,0.0,1,1,3,TA,6,2,Attchd,Unf,240.0,TA,0,0,219.5
160,RM,24.0,1782,Reg,Lvl,Inside,Norm,Twnhs,2Story,6,6,1980,1980,Gable,MetalSd,MetalSd,TA,Gd,CBlock,TA,516.0,Gd,Y,516,1045,0.0,1,0,2,TA,5,1,Detchd,Unf,462.0,TA,180,0,123.9
20,RL,69.22459016393442,17871,IR2,Lvl,Inside,Norm,1Fam,1Story,4,5,1995,1996,Gable,VinylSd,VinylSd,TA,TA,PConc,TA,1680.0,Gd,Y,0,1680,0.0,2,0,4,Gd,7,0,Attchd,Unf,628.0,TA,152,0,170.0
120,RM,35.0,3907,IR1,Bnk,Inside,Norm,TwnhsE,1Story,8,5,1988,1988,Gable,HdBoard,HdBoard,TA,TA,CBlock,TA,1004.0,Gd,Y,0,1020,1.0,1,0,1,TA,4,0,Attchd,Unf,509.0,TA,135,0,200.0
20,RL,69.22459016393442,20693,IR1,Bnk,Corner,Norm,1Fam,1Story,7,5,1971,1971,Gable,Plywood,Plywood,TA,TA,CBlock,TA,1696.0,Ex,Y,0,1696,0.0,2,0,3,TA,7,2,Attchd,Fin,625.0,TA,0,146,198.0
50,RM,50.0,7288,Reg,Lvl,Inside,Artery,1Fam,1.5Fin,5,7,1925,2003,Gable,VinylSd,VinylSd,Gd,Gd,BrkTil,Po,936.0,Ex,Y,665,1601,0.0,2,0,3,TA,6,0,,,0.0,,0,0,129.85
30,RM,60.0,8967,Reg,Lvl,Corner,Norm,1Fam,1Story,5,2,1920,1950,Gable,MetalSd,MetalSd,TA,Fa,BrkTil,Po,961.0,Gd,Y,0,1077,0.0,1,0,2,TA,6,0,Detchd,Unf,338.0,Po,0,0,67.0
50,RM,75.0,13710,Reg,Lvl,Inside,Norm,1Fam,1.5Fin,5,5,1950,1950,Gable,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,910.0,TA,Y,648,1558,0.0,1,1,4,TA,6,0,Attchd,Unf,282.0,TA,289,0,152.0
20,RL,80.0,10000,Reg,Lvl,Inside,Norm,1Fam,1Story,5,5,2002,2002,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,1441.0,Ex,Y,0,1392,0.0,2,0,3,Gd,6,1,Attchd,Fin,650.0,TA,168,49,215.0
20,RL,69.22459016393442,9928,IR1,Lvl,CulDSac,Norm,1Fam,1Story,7,5,1991,1992,Gable,HdBoard,HdBoard,TA,TA,PConc,TA,1454.0,TA,Y,0,1478,1.0,2,0,3,TA,6,1,Attchd,Unf,506.0,TA,114,22,210.0
85,RL,82.0,8410,IR1,Lvl,Corner,Norm,1Fam,SFoyer,6,6,1974,1974,Gable,Plywood,Plywood,TA,TA,CBlock,TA,970.0,TA,Y,0,1026,1.0,1,0,2,TA,5,1,Attchd,Unf,528.0,TA,193,0,143.0
120,RL,46.0,4054,IR1,Lvl,Inside,Norm,TwnhsE,1Story,7,6,1987,1987,Gable,VinylSd,VinylSd,Gd,TA,BrkTil,TA,1501.0,Ex,Y,0,1501,1.0,2,0,2,Gd,5,2,Attchd,Fin,512.0,TA,240,0,244.0
120,RM,69.22459016393442,9763,IR1,Lvl,Inside,Norm,TwnhsE,1Story,7,5,1998,1998,Gable,Wd Sdng,Wd Sdng,Gd,TA,PConc,TA,1502.0,Ex,Y,0,1502,1.0,1,1,1,Gd,5,1,Attchd,Fin,286.0,TA,0,0,330.0
20,RL,67.0,8368,IR1,HLS,Inside,Norm,1Fam,1Story,7,5,2006,2007,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,1689.0,Ex,Y,0,1689,0.0,2,0,3,Gd,7,0,Attchd,Fin,433.0,TA,100,39,231.713
20,RL,68.0,8298,IR1,HLS,Inside,Norm,1Fam,1Story,8,5,2006,2007,Hip,VinylSd,VinylSd,Gd,TA,PConc,TA,1546.0,Ex,Y,0,1564,0.0,2,0,2,Ex,6,1,Attchd,RFn,502.0,TA,132,0,267.3
20,RL,64.0,9037,IR1,HLS,Inside,Norm,1Fam,1Story,8,5,2006,2006,Hip,VinylSd,VinylSd,Gd,TA,PConc,TA,1476.0,Ex,Y,0,1484,0.0,2,0,2,Ex,6,1,Attchd,RFn,472.0,TA,120,33,265.9
20,RL,89.0,10991,IR1,HLS,Inside,Norm,1Fam,1Story,8,5,2007,2007,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,1571.0,Ex,Y,0,1571,0.0,2,0,3,Gd,7,1,Attchd,Fin,722.0,TA,100,36,239.0
20,RL,67.0,10656,IR1,HLS,Inside,Norm,1Fam,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,1638.0,Ex,Y,0,1646,0.0,2,0,3,Gd,6,1,Attchd,RFn,870.0,TA,192,80,248.9
50,RL,44.0,13758,IR1,Lvl,CulDSac,Norm,1Fam,1.5Fin,7,5,1990,1991,Gable,HdBoard,HdBoard,Gd,Gd,CBlock,TA,1156.0,Ex,Y,530,1717,0.0,2,1,3,Gd,7,1,Attchd,RFn,400.0,TA,168,36,187.5
60,RL,69.22459016393442,9303,IR1,Lvl,Corner,Norm,1Fam,2Story,6,5,1996,1997,Hip,VinylSd,VinylSd,Gd,TA,PConc,TA,872.0,Ex,Y,868,1756,1.0,2,1,3,TA,7,0,Attchd,Fin,422.0,TA,144,122,204.0
20,RL,69.22459016393442,6718,IR1,Lvl,Inside,Norm,1Fam,1Story,8,5,2001,2001,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,1267.0,Ex,Y,0,1312,0.0,2,0,2,Gd,5,0,Attchd,Unf,471.0,TA,256,28,180.5
80,RL,73.0,9590,IR1,Lvl,Corner,Norm,1Fam,SLvl,7,5,2003,2003,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,868.0,Ex,Y,0,1146,1.0,2,0,3,Gd,6,1,Attchd,Fin,438.0,TA,160,22,187.5
20,RL,80.0,11305,Reg,Lvl,Inside,Norm,1Fam,1Story,8,5,2002,2002,Hip,VinylSd,VinylSd,Gd,TA,PConc,TA,1922.0,Ex,Y,0,1922,1.0,2,0,2,Gd,6,1,Attchd,Fin,692.0,TA,201,64,282.0
20,RL,69.22459016393442,7777,IR1,Lvl,Inside,Norm,1Fam,1Story,6,5,1996,1996,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,1491.0,Ex,Y,0,1491,0.0,2,0,3,TA,7,1,Attchd,Fin,571.0,TA,0,35,178.0
20,RL,85.0,14536,Reg,Lvl,Inside,Norm,1Fam,1Story,8,5,2002,2003,Hip,VinylSd,VinylSd,Gd,TA,PConc,TA,1616.0,Ex,Y,0,1629,1.0,2,0,3,Gd,9,1,Attchd,Fin,808.0,TA,0,252,270.0
60,RL,69.22459016393442,11800,IR1,Lvl,Inside,Norm,1Fam,2Story,7,5,2003,2004,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,1122.0,Ex,Y,1340,2486,1.0,3,1,5,Gd,10,1,BuiltIn,Fin,452.0,TA,143,32,279.9
20,RL,93.0,15306,IR1,HLS,Corner,Norm,1Fam,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,1732.0,Ex,Y,0,1776,1.0,2,0,3,Gd,7,1,Attchd,Fin,712.0,TA,0,0,283.463
60,RL,88.0,12665,IR1,Lvl,Inside,Norm,1Fam,2Story,8,5,2005,2006,Hip,VinylSd,VinylSd,Gd,TA,PConc,Gd,1094.0,Ex,Y,1349,2482,0.0,2,1,4,Gd,9,1,BuiltIn,Fin,642.0,TA,144,39,281.213
20,RL,70.0,8402,Reg,Lvl,Inside,Feedr,1Fam,1Story,5,5,2007,2007,Gable,VinylSd,VinylSd,TA,TA,PConc,TA,1120.0,Ex,Y,0,1120,0.0,1,0,3,TA,6,0,,,0.0,,0,30,147.0
120,RM,62.0,6710,IR1,Lvl,FR3,Norm,TwnhsE,SFoyer,6,5,1996,1997,Gable,VinylSd,VinylSd,TA,TA,PConc,TA,920.0,Ex,Y,0,936,2.0,0,1,0,TA,3,0,Attchd,Fin,460.0,TA,0,40,140.0
120,RM,44.0,4224,Reg,Lvl,Inside,Norm,TwnhsE,1Story,5,7,1976,1976,Gable,CemntBd,CmentBd,TA,TA,PConc,TA,1040.0,TA,Y,0,1060,1.0,1,0,3,TA,6,1,Attchd,Unf,572.0,TA,100,110,129.9
120,RM,44.0,4224,Reg,Lvl,Inside,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CemntBd,CmentBd,TA,TA,PConc,TA,1142.0,TA,Y,0,1142,1.0,1,1,3,TA,6,1,Attchd,Fin,528.0,TA,536,90,134.0
160,RM,21.0,1504,Reg,Lvl,Inside,Norm,Twnhs,2Story,4,4,1972,1972,Gable,CemntBd,CmentBd,TA,TA,CBlock,TA,546.0,TA,Y,546,1092,0.0,1,1,3,TA,5,0,Attchd,Unf,253.0,TA,0,0,85.5
180,RM,69.22459016393442,1533,Reg,Lvl,Inside,Norm,Twnhs,SLvl,4,5,1970,1970,Gable,CemntBd,CmentBd,TA,TA,CBlock,TA,530.0,TA,Y,462,992,1.0,1,0,2,TA,4,0,BuiltIn,Fin,297.0,TA,112,97,106.5
160,RM,21.0,1495,Reg,Lvl,Inside,Norm,TwnhsE,2Story,4,6,1970,1970,Gable,CemntBd,CmentBd,TA,TA,CBlock,TA,546.0,Ex,Y,546,1092,0.0,1,1,3,TA,5,0,,,0.0,,0,64,93.9
160,RM,21.0,2001,Reg,Lvl,Inside,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CemntBd,CmentBd,TA,TA,CBlock,TA,546.0,Fa,Y,546,1092,0.0,1,1,3,TA,6,0,Attchd,Unf,286.0,TA,0,0,75.0
180,RM,21.0,1936,Reg,Lvl,Inside,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CemntBd,CmentBd,TA,TA,CBlock,TA,630.0,Gd,Y,0,630,1.0,1,0,1,TA,3,0,,,0.0,,0,0,84.5
160,RM,21.0,1890,Reg,Lvl,Inside,Norm,Twnhs,2Story,4,3,1976,1976,Gable,CemntBd,CmentBd,TA,TA,CBlock,TA,546.0,Ex,Y,546,1092,0.0,1,1,3,TA,6,0,Attchd,Unf,286.0,TA,0,0,75.19
80,RL,69.22459016393442,11333,IR1,Lvl,Corner,Norm,1Fam,SLvl,6,5,1976,1976,Gable,HdBoard,HdBoard,TA,TA,PConc,TA,1029.0,TA,Y,0,1062,1.0,1,0,3,TA,5,2,Attchd,RFn,539.0,TA,120,0,146.8
85,RL,72.0,9129,Reg,Lvl,Inside,Norm,1Fam,SFoyer,5,5,1977,1977,Gable,Plywood,Plywood,TA,TA,PConc,TA,923.0,TA,Y,0,1008,1.0,1,0,1,Gd,4,1,Attchd,Fin,678.0,TA,201,66,153.5
85,RL,54.0,7244,Reg,Lvl,Inside,Norm,1Fam,SFoyer,5,7,1970,1970,Gable,VinylSd,VinylSd,TA,Gd,CBlock,TA,768.0,Ex,Y,0,768,1.0,1,0,2,TA,5,0,Detchd,Unf,624.0,TA,104,0,129.5
20,RL,69.0,7599,Reg,Lvl,Corner,Norm,1Fam,1Story,4,6,1982,2006,Gable,HdBoard,Plywood,TA,TA,CBlock,TA,845.0,TA,Y,0,845,1.0,1,0,2,TA,4,0,Detchd,Unf,360.0,TA,0,0,129.5
20,RL,76.0,8314,Reg,Lvl,Corner,Norm,1Fam,1Story,5,7,1982,1982,Gable,HdBoard,ImStucc,TA,TA,CBlock,TA,816.0,TA,Y,0,816,0.0,1,0,2,TA,5,0,Attchd,Unf,264.0,TA,168,0,124.5
20,RL,65.0,11625,IR1,Lvl,Inside,Norm,1Fam,1Story,5,7,1983,1983,Gable,HdBoard,HdBoard,TA,TA,CBlock,TA,816.0,TA,Y,0,816,1.0,1,0,2,TA,4,0,Attchd,Fin,264.0,TA,330,0,139.0
20,RL,63.0,10712,Reg,Lvl,Inside,Norm,1Fam,1Story,5,5,1991,1992,Gable,HdBoard,HdBoard,TA,TA,PConc,TA,974.0,TA,Y,0,974,0.0,1,0,3,TA,5,0,,,0.0,,0,28,93.5
20,RL,69.22459016393442,11027,IR1,Lvl,Inside,Norm,1Fam,1Story,6,5,1954,1954,Hip,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,1178.0,Gd,Y,0,1293,1.0,2,0,2,TA,5,0,Attchd,RFn,452.0,TA,280,0,149.9
20,RL,69.22459016393442,11765,IR1,Lvl,Corner,Norm,1Fam,1Story,5,5,1957,1957,Gable,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,1617.0,Fa,Y,0,1797,0.0,1,1,3,TA,7,1,Attchd,Unf,963.0,TA,0,0,169.0
20,RL,90.0,11727,Reg,Lvl,Corner,Norm,1Fam,1Story,7,6,1969,1969,Gable,HdBoard,HdBoard,TA,Gd,CBlock,TA,1851.0,Gd,Y,0,1851,0.0,2,0,3,TA,8,1,Attchd,Fin,506.0,TA,0,146,192.1
60,RL,60.0,8238,IR1,Lvl,Inside,Norm,1Fam,2Story,6,5,1997,1998,Gable,VinylSd,VinylSd,TA,TA,PConc,TA,813.0,Ex,Y,712,1525,1.0,2,1,3,TA,6,1,Attchd,Fin,400.0,TA,421,72,183.5
60,RL,69.22459016393442,13006,IR1,Lvl,Corner,Norm,1Fam,2Story,7,5,1997,1997,Gable,HdBoard,HdBoard,TA,TA,PConc,TA,964.0,Gd,Y,1243,2236,0.0,2,1,4,Gd,8,1,BuiltIn,Fin,642.0,TA,0,0,222.0
60,RL,69.22459016393442,13041,IR2,Lvl,Inside,Norm,1Fam,2Story,6,5,1995,1995,Gable,HdBoard,HdBoard,TA,TA,PConc,TA,781.0,Gd,Y,890,1671,0.0,2,1,3,TA,7,1,Attchd,Fin,423.0,TA,0,84,170.0
60,RL,69.22459016393442,13031,IR2,Lvl,Corner,Norm,1Fam,2Story,6,5,1995,1996,Gable,HdBoard,HdBoard,TA,TA,PConc,TA,691.0,Gd,Y,807,1498,0.0,2,1,3,TA,6,1,Attchd,Fin,409.0,TA,315,44,187.5
60,RL,54.0,9783,IR1,Lvl,Inside,Norm,1Fam,2Story,6,5,1996,1996,Gable,HdBoard,HdBoard,TA,TA,PConc,TA,821.0,Gd,Y,955,1776,0.0,2,1,3,TA,7,1,BuiltIn,Fin,443.0,TA,286,116,202.0
60,RL,70.0,11207,IR1,HLS,FR2,Norm,1Fam,2Story,6,5,1997,1997,Gable,VinylSd,VinylSd,TA,TA,PConc,TA,802.0,Gd,Y,709,1511,1.0,2,1,3,TA,8,1,Attchd,Fin,413.0,TA,95,75,185.0
20,RL,50.0,14859,IR1,HLS,CulDSac,Norm,1Fam,1Story,7,5,2006,2006,Hip,VinylSd,VinylSd,Gd,TA,PConc,TA,1670.0,Ex,Y,0,1670,0.0,2,0,3,Gd,7,1,Attchd,RFn,690.0,TA,144,60,240.0
60,RL,50.0,13128,IR1,HLS,CulDSac,Norm,1Fam,2Story,8,5,2005,2005,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,1074.0,Ex,Y,990,2064,0.0,2,1,4,Gd,7,1,Attchd,Fin,527.0,TA,0,119,250.0
60,RL,72.0,10463,IR1,HLS,CulDSac,Norm,1Fam,2Story,8,5,2005,2005,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,893.0,Ex,Y,900,1801,0.0,2,1,3,Gd,8,1,Attchd,Fin,800.0,TA,0,116,239.9
160,RL,68.0,13108,IR1,Lvl,Inside,Norm,1Fam,2Story,8,5,1994,1994,Gable,CemntBd,CmentBd,Gd,TA,PConc,TA,2062.0,Ex,Y,608,2687,0.0,2,1,4,Gd,9,0,Attchd,Fin,618.0,TA,168,12,270.0
60,RL,69.22459016393442,7685,IR1,Lvl,Inside,Norm,1Fam,2Story,6,5,1993,1994,Gable,HdBoard,HdBoard,TA,TA,PConc,TA,697.0,Gd,Y,804,1501,0.0,2,1,3,Gd,6,1,Attchd,Fin,420.0,TA,190,63,165.6
60,RL,63.0,9084,IR1,Lvl,Inside,Norm,1Fam,2Story,7,5,1998,1998,Hip,VinylSd,VinylSd,TA,TA,PConc,TA,935.0,Gd,Y,677,1632,0.0,2,1,3,TA,8,1,Attchd,Fin,462.0,TA,0,28,176.5
120,RL,30.0,3701,IR1,Lvl,Inside,Norm,TwnhsE,1Story,8,5,1987,1987,Gable,HdBoard,HdBoard,TA,TA,CBlock,TA,1191.0,TA,Y,0,1204,0.0,2,0,2,TA,5,0,Attchd,RFn,461.0,TA,120,70,130.0
160,RL,44.0,5306,IR1,Lvl,Inside,Norm,TwnhsE,2Story,7,7,1987,1987,Gable,HdBoard,HdBoard,Gd,Gd,PConc,Gd,1064.0,Gd,Y,703,1767,1.0,2,0,2,Gd,5,1,Attchd,RFn,504.0,Gd,441,35,239.0
60,RL,59.0,16023,IR1,HLS,CulDSac,Norm,1Fam,2Story,9,5,2005,2006,Hip,VinylSd,VinylSd,Gd,Ex,PConc,TA,1398.0,Ex,Y,1384,2798,1.0,3,1,3,Ex,11,1,BuiltIn,Fin,670.0,TA,182,37,457.347
60,RL,63.0,12292,IR1,HLS,CulDSac,Norm,1Fam,2Story,9,5,2006,2006,Hip,VinylSd,VinylSd,Gd,TA,PConc,Gd,1094.0,Ex,Y,1371,2473,0.0,2,1,4,Gd,11,1,BuiltIn,Fin,675.0,TA,246,39,356.383
60,RL,82.0,12438,IR1,Lvl,Inside,Norm,1Fam,2Story,8,5,2006,2006,Hip,VinylSd,VinylSd,Ex,TA,PConc,Gd,1234.0,Ex,Y,1312,2576,0.0,2,1,4,Ex,10,1,BuiltIn,Fin,666.0,TA,324,100,361.919
60,RL,92.0,15922,IR1,HLS,Corner,Norm,1Fam,2Story,9,5,2005,2006,Hip,VinylSd,VinylSd,Gd,TA,PConc,TA,1390.0,Ex,Y,1405,2795,0.0,3,1,4,Ex,10,1,BuiltIn,Fin,660.0,TA,272,102,401.179
120,RL,60.0,8147,Reg,HLS,Inside,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,MetalSd,MetalSd,Gd,TA,PConc,TA,1714.0,Ex,Y,0,1714,1.0,2,0,2,Gd,7,1,Attchd,Fin,517.0,TA,156,55,318.0
20,RL,91.0,14145,Reg,Lvl,Corner,Norm,1Fam,1Story,7,7,1984,1998,Gable,Wd Sdng,Wd Sdng,Gd,TA,CBlock,TA,1208.0,Ex,Y,0,1621,1.0,2,0,3,Gd,8,0,Attchd,RFn,440.0,TA,108,45,202.5
50,RL,69.22459016393442,13837,IR1,Lvl,Corner,Norm,1Fam,1.5Fin,7,5,1988,1988,Gable,HdBoard,HdBoard,Gd,Gd,PConc,Gd,1204.0,Gd,Y,806,2183,0.0,2,1,4,Gd,9,0,Attchd,Unf,786.0,TA,0,0,229.0
60,RL,69.22459016393442,16659,IR1,Lvl,Corner,PosA,1Fam,2Story,7,7,1977,1994,Gable,Plywood,Plywood,TA,TA,CBlock,TA,795.0,Fa,Y,795,2263,1.0,2,1,3,Gd,9,1,Attchd,Fin,539.0,TA,0,250,235.0
60,RL,69.22459016393442,18800,IR1,Lvl,FR2,Norm,1Fam,2Story,6,5,1976,1976,Gable,HdBoard,HdBoard,TA,TA,PConc,TA,796.0,TA,Y,784,1574,1.0,2,1,3,TA,6,1,Attchd,Fin,566.0,TA,306,111,190.0
85,RL,69.22459016393442,10464,IR1,Lvl,FR3,Norm,1Fam,SFoyer,6,6,1980,1980,Gable,HdBoard,HdBoard,TA,TA,CBlock,TA,988.0,TA,Y,0,1102,1.0,1,0,2,TA,5,1,Attchd,RFn,582.0,TA,140,22,169.0
60,RL,81.0,10530,Reg,Lvl,Inside,PosA,1Fam,2Story,7,5,1978,1978,Gable,Plywood,Plywood,TA,TA,CBlock,TA,945.0,TA,Y,912,1857,0.0,2,1,4,TA,8,1,Attchd,RFn,482.0,TA,400,105,188.9
20,RL,79.0,10240,Reg,Lvl,Inside,Norm,1Fam,1Story,6,6,1980,1980,Gable,Plywood,Plywood,TA,Gd,CBlock,TA,1686.0,TA,Y,0,1686,1.0,2,0,3,TA,7,1,Attchd,Unf,612.0,TA,384,131,207.5
60,RL,85.0,11475,Reg,Lvl,Inside,RRAn,1Fam,2Story,6,6,1975,1975,Gable,VinylSd,VinylSd,TA,TA,CBlock,TA,713.0,TA,Y,741,1552,1.0,2,1,3,TA,6,1,Attchd,RFn,434.0,TA,209,208,179.9
60,FV,75.0,9512,IR1,Lvl,Inside,RRAn,1Fam,2Story,7,5,2005,2006,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,960.0,Ex,Y,1358,2318,1.0,2,1,3,Gd,8,1,BuiltIn,Fin,541.0,TA,0,246,294.323
80,RL,81.0,10530,Reg,Lvl,Inside,Norm,1Fam,SLvl,6,6,1975,2000,Gable,Plywood,Plywood,TA,TA,CBlock,Fa,675.0,TA,Y,766,1875,0.0,3,0,3,Gd,8,1,Attchd,RFn,485.0,TA,48,28,184.5
20,RL,78.0,10140,Reg,Lvl,Inside,Norm,1Fam,1Story,5,6,1975,1975,Gable,HdBoard,HdBoard,TA,TA,CBlock,TA,1056.0,Ex,Y,0,1074,1.0,1,1,3,TA,6,0,Attchd,RFn,495.0,TA,0,88,153.5
20,RL,78.0,10140,Reg,Lvl,Inside,Norm,1Fam,1Story,6,6,1974,1999,Hip,HdBoard,HdBoard,TA,TA,CBlock,TA,1040.0,Fa,Y,0,1309,1.0,1,1,3,Gd,5,1,Attchd,RFn,484.0,TA,265,0,181.0
20,RL,80.0,10000,Reg,Lvl,Inside,Norm,1Fam,1Story,6,6,1974,1974,Gable,HdBoard,Plywood,TA,TA,CBlock,TA,1103.0,TA,Y,0,1103,0.0,2,0,3,TA,6,0,Attchd,Unf,462.0,TA,295,84,155.0
20,RL,69.22459016393442,15870,IR1,Lvl,Corner,Norm,1Fam,1Story,5,5,1969,1969,Gable,VinylSd,Plywood,TA,TA,CBlock,TA,1096.0,Ex,Y,0,1096,1.0,1,0,3,TA,6,0,Attchd,Fin,299.0,TA,240,32,138.8
20,RL,71.0,9353,Reg,Lvl,Inside,Norm,1Fam,1Story,4,5,1970,1970,Gable,MetalSd,MetalSd,TA,TA,CBlock,TA,864.0,Gd,Y,0,864,0.0,1,0,3,TA,5,0,Attchd,Unf,280.0,TA,0,0,116.05
20,RL,69.22459016393442,8125,IR1,Lvl,Corner,Norm,1Fam,1Story,4,4,1971,1971,Gable,HdBoard,HdBoard,TA,TA,CBlock,TA,858.0,TA,Y,0,858,0.0,1,0,3,TA,5,0,,,0.0,,0,0,88.0
120,RH,26.0,8773,IR2,Lvl,FR2,Norm,TwnhsE,1Story,6,5,2002,2002,Gable,MetalSd,MetalSd,Gd,TA,PConc,TA,1487.0,Ex,Y,0,1419,1.0,2,0,2,Gd,4,0,Attchd,Fin,543.0,TA,196,68,190.0
160,RM,24.0,2760,Reg,Lvl,Inside,Norm,TwnhsE,2Story,6,5,1973,1973,Gable,HdBoard,HdBoard,TA,TA,CBlock,TA,525.0,TA,Y,567,1092,0.0,1,1,3,TA,6,0,Detchd,Unf,440.0,TA,0,0,105.5
160,RM,24.0,2160,Reg,Lvl,Inside,Norm,TwnhsE,2Story,5,6,1973,1973,Gable,HdBoard,HdBoard,TA,TA,CBlock,TA,765.0,Gd,Y,600,1365,0.0,1,1,3,Gd,7,1,Attchd,Unf,440.0,TA,0,36,125.5
